ID,Reviewer,Rating,Review Time,Review Content,Owner Response
1104,Jannie Shea,5,2020-07-07,"Love this market. Always changing with tasty new seasonal items. An occasional food truck has been sneaking in recently. Freshly pressed cider, chocolatines, and cheeses are among the  regular pleasures of the market that we go for.",None
1105,Michael Aldrich,5,2020-07-07,"Amazing market, tons of fresh and delicious produce in the summer.",None
1106,Stephanie Valeri,5,2018-07-08,We enjoyed a Saturday morning visit. We got fresh fruit/veggies for the week. Enjoyed several of the ready made food vendors and got some treats for later. It was a nice place to spend several hours outside.,None
1107,Ivaylo Popov,5,2019-07-08,"Excellent environment. Huge market with appealing displays of diverse produce. There are some stands for cheese, meats, maple products, baked goods etc. Really worth a visit - I would visit every day if I lived nearby.",None
1108,Aaron Holthof,5,2018-07-08,"A must see outdoor market with over 300 vendors. With a short harvest window on many fruits and vegetables, the selection changes daily! A great place to be inspired as well to grab a meal! Bring cash and lots of shopping bags!",None
1109,Chilbert Dong,5,2020-07-07,Great place to visit. lots of fresh local produce,None
1110,Houda,5,2020-07-07,"You get everything from fruit and vegetables to pickled goods, meats, condiments, sweets etc and prices are very accessible. The layout and soothing colours make for a great shopping experience and makes you want to eat healthier",None
1111,Yi Ching-Tsuo,5,2023-06-16,"Like the market, specially during the summer",None
1112,Thebabydoc,4,2019-07-08,"It's a farmer's market. For tourists, interesting 10 minute stop with nice photo ops but unless you're staying in a place with a kitchen it's nothing to get all excited about. Now if you have a kitchen and want to buy fresh foods to prepare your meals...5 stars!",None
1113,Sean Banks,5,2019-07-08,What a fantastic open air market. We explored and had lunch here while traveling in Montreal. There were so many different options for eating it was amazing... Which of course included crepes and poutine. There were also many farms in …,None
1114,Gil Felipe Gonçalves Miranda,4,2022-07-07,Beautiful farmer's market in Montréal. Lots of local produce and diverse treats to choose from. Some stalls only accept cash though...,None
1115,Edgar Gutierrez,4,2018-07-08,Great market with everything you need. Produce and places to eat,None
1116,Veena Gokhale,5,2014-07-09,"Phenomenal - I adore this place to distraction! Not only for the fruits/ veggies/ wholesale nuts, and all sorts of local produce that you can get here, but also for the choice of good-value eateries around. Some items can be pricey, but …",None
1117,Audrey Quirion,5,2022-07-07,Its always so refreshing to be at that place and forget a bit the big grocery stores. Its really good products and each time I'm like a little kid looking all around!,None
1118,Marie-Claire Nguyen,5,2018-07-08,Always better to go during summer were the market is blooming but parking can be a pain. You can get great local quality food. You basically find everything you need to cook as a great chef with quality ingredients.,None
1119,Aria Jiang,5,2022-07-07,Such a cute market for produce and plants. Lots of cafe and bread options too! Good vibes!,None
1120,Vanessa Huynh,5,2019-07-08,"Cute desert place with more than enough options. This location specifically doesnt have as much on the menu as their larger locations, but overall there is still a big selection. Friendly staff and delicious desserts. 10/10 would come back",None
1121,Amanda Chen,4,2022-07-07,"Spacious farmers market with fresh produce.  We had a brunch at Première Maison, yummy!",None
1122,Janet Clarke Bell,5,2018-07-08,My favourite Montreal market! Every time I visit the city I always stop by.,None
1123,Javier Zavaleta,5,2022-07-07,Need fruits and vegetables? Jean Talon market!!,None
1124,Ahtziri Chegües,5,2020-07-07,"Nice place to eat. Nice people, delicious food and good music.",None
1125,Frankie Goes,5,2021-07-07,"Best place for amazing spices, aromats, olive oil, chicken, games meat, mushrooms, etc.. . Always fun to watch people as well, love the mix of ethnicity in both the food and people.",None
1126,Matt Wong,4,2022-07-07,Great selection of fresh local produce,None
1127,R Bot,3,2022-07-07,Less and less local produce. People go there just for the experience. It's evolving in something trendy and void of substance. Better to buy your vegetables somewhere else.,None
1128,Nick Hyde,5,2022-07-07,"It's just nice. Lots of selection, fresh high quality ingredients, open even in the middle of winter during a snowstorm. Highly recommend",None
1129,Rebecca Solmito,5,2019-07-08,"A great place for a walk. Everywhere you look you find fresh fruit, vegetables and many cool artesianal products. The vendors are all very friendly and everything is so fresh, you can't leave without something delicious!",None
1130,Lorraine Troy,5,2019-07-08,Just a fantastic outside public market with fresh local farmers food in season & where a lot of artists of all kinds perform freely in public.  Also often a paradise for dog lovers.  A great 5 stars.,None
1131,Luis Latoure,4,2020-07-07,"Nice Market with a wide variety of fruits, vegetables, meats, cheeses and fish! There is also a bakery providing fresh bread. Close to the Jean Talon subway station, banks and Tom Hortons. Parking is not available but people park is in streets nearby. Just be ready with coins to pay for parking if you are driving.",None
1132,Max Seenisamy,5,2019-07-08,One of the best experiences in Montreal and we were just visiting. All the vendors are very friendly and have some of the nicest and freshest produce ever. We walked around tasting the samples and then sampled from each restaurant in the …,None
1133,Trish Marincak,5,2022-09-10,"Amazing produce, plants etc super friendly service!
A MUST - worth visiting Montreal for 😊 …",None
1134,thomas CHAMPION,4,2022-10-10,Always an amazing place to get veggies and meat. The variety of farmers makes it amazing.,None
1135,Ranil Jayakody,5,2018-07-08,"A must in Summer. Fresh produce and tourist attraction. Great place to spend a afternoon or entire day. Veggies, fruits, oyster bar, seafood, flowers, cheese, sweets, pies, Mexican, butchery, Smoked meat, sausage, multiple bakeries, …",None
1136,Santita Kasemthongsri,5,2018-07-08,"Love the place!

I go there to get fresh sweet fruits and the people there are quite helpful and …",None
1137,Cindy Fung,5,2022-07-07,"If you enjoy farmar's market, you'd probably enjoy this place",None
1138,Nikolas Koschany,5,2017-07-08,"Everything is dirt cheap, and the quality of the food you get is fantastic. A bad of carrots is $9, while a basket of apples is $2. Really worth doing your shopping here, the atmosphere is incredible, and the shopkeepers are also very friendly.",None
1139,Cameron Samios-Dickson,5,2022-08-11,"The continent's largest open air market.
As a local I do groceries here sometimes and it's damn nice",None
1140,Tuberose,4,2019-07-08,"Great produce!  As a tourist its maybe not as much of an attraction as depicted, smaller market than I expected, was also hoping there were various other vendors, but just produce and baked goods, not as huge of a variety of vendors as I was hoping, but lots of produce for locals.",None
1141,David Chase,5,2019-07-08,"Here's a place where you can get REAL farm fresh veggies.  The market is layed out well,  the selection of foods is second to none. The cheese, meat, home made soap store and the fresh coffee bean store are a must when shopping there. The Gin pub serves good food too. Little Italy is the perfect area for a market like this.",None
1142,Victoria,4,2019-07-08,"Fantastic deals, lots of vendors allow sampling. I had a great time and purchased many fruits and veggies. I also bought a maple pie that I really enjoyed.
I hope I have time to visit again before leaving Montreal",None
1143,JF Michaud,5,2020-07-07,"This is my market. I don’t go there as often as I would like to, but it’s the best place to get inspired for diner. If you just visit, you may not do groceries there, but buy something. You are supporting local artisans... If you are a foodie, thiw place is must.",None
1144,Victoria Lyle,5,2022-07-07,Love this place. So much great food to try and of course all the fresh vegetables. Very great experience. I would recommend bring your friends and family and enjoy.,None
