ID,Reviewer,Rating,Review Time,Review Content,Owner Response
1085,Peter K,5,2021-07-07,Game 4 overtime win at the Bell Centre!,None
1086,Jonathan Alcorn,4,2020-07-07,Visited for a job fair. Over all a good facility to see the Canadiens practice. Parking can be difficult to find and lots of traffic when leaving from the event.,None
1087,shahrzad riahi,4,2018-07-08,I watched iran and portugal match in world cup here . it was good . but one of the waitress was careless .and brought wrong order .we asked her bing seprat bill but she face got angry,None
1088,Alex Martin-Mayer,4,2019-07-08,"Went for Disney on ice with the kids. Everything is extremely well organized, as you would expect, and everything is crazy expensive, also as you would expect. $5 hot dogs are a bit ridiculous.",None
1089,Tibor Kormendi,5,2023-05-08,Fantastic venue and hockey shrine. Gokd sound for concerts,None
1090,J.Manuel Lopez,5,2018-07-08,"#Romeo, Nice nigth... Good concert!!! 🤜🤛🤟👍💪 …",None
1091,Marcelo Nunes,3,2019-07-08,"I am 6’6” tall, and I have quite wide shoulders! Centre Bells seats are very small to me. I suffer and people around me also suffer because there is nothing I can do about my body size.",None
1092,Javier Soto,5,2023-03-09,Loges we're incredible!!,None
1093,Dany D,5,2017-07-08,Great place for hockey and concerts,None
1094,James Tieu,5,2019-07-08,Sat in the last row all the way at the top to see the Leafs and Canadiens. Yet the view was still awesome. Atmosphere beats Leafs atmosphere by a mile.,None
1095,SOMETIMES I'M FRIENDLY,5,2020-07-07,I went there with my mother for a Disco night show and it was great love the place it's big and we were a lot of people in there.,None
1096,Rik Roe,5,2017-07-08,"Hotspot in our downtown core, home of the Montreal Canadiens, and countless events. Some space for ""tailgate parties"" without the tailgates, and well within walking distance of much of downtown Montreal, and short drives to most wanted locations. A must visit on any trip to this beautiful city.",None
1097,Ols G,4,2022-07-07,Habs games are crazy fun. But food and beer are far too expensive.,None
1098,Loren Michaud,4,2019-07-08,Being downtown in an old city the concourse is fairly tight but Montreal fans are crazy and it has an awesome atmosphere.  Hopefully they can turn the corner,None
1099,The Chad,3,2017-07-08,"Bad memories of 1997's WWF Survivor Series will haunt me forever. I came away from that night feeling totally lost and uncertain about the future of my love for professional wrestling, and although I don't hold the building or its staff …",None
1100,Matthew Beyer,5,2020-07-07,Go Habs!! Best place in the world to watch a hockey game. Somewhat biased but I've been to about 10 other NHL rinks across the league.,None
1101,megan danbrook,4,2022-07-07,Really nice place but don't like that they didn't seem to care about the mask mandate.,None
1102,Karen Reid,5,2019-07-08,Fantastic facility. Can't imagine there is any seat in the house you can't  see the game well. They put on quite the show too pregame.,None
1103,Don Morrison,4,2018-07-08,Great place for hockey fans especially Montreal Canadians fans ... if you can get tickets. I was in Section 112 Row L Seat 7. Perfect!,None
1104,cockshe,4,2020-07-07,"Had a wonderful time. Staff was friendly as were the hometown fans, even after they lost in overtime to my Stars! Great memories!",None
1105,Don Adlam,5,2023-06-07,Beautiful venue.,None
1106,Adam Guindi,5,2022-07-07,No complaints besides overpriced food but it's always like that in any city lol,None
1107,S. Samson,5,2019-07-08,Great place for a music show and hockey game. Went there many time and never I have been disappointed. I liked that it is connected with other stores.,None
1108,J,5,2020-07-07,Incredible venue to watch a sporting event,None
1109,SGTB .William,5,2017-07-08,"Le Habitant's!!!    Go Canadians!  Visit the ""Temple"" of hockey.  The entire crowd is smart about the game and into what is transpiring before them.  An event like no other sports stadium.",None
1110,Alex Masri,4,2019-07-08,Great place. Good management. Make sure to be the arena where the next NBA team will play. (If they add a team in Montreal),None
1111,Nick Pereira,5,2020-07-07,Great place to watch hockey game. Great helpful  staff.,None
1112,R,5,2022-10-10,Very nice atmosphere to watch the Montreal Canadiens play !,None
1113,Alain Defazio,4,2022-10-10,Great place to go for a concert or a hockey game...,None
1114,Irwin Schwartz,4,2020-07-07,Not a bad place to see the Bruins crush ghe Ha.bs,None
1115,Alexander Riccio,4,2023-06-23,"Easy to access, lots of indoor parking and I was able to leave the parking really easily without traffic after a concert. Clean and easy to get around.",None
1116,ty dixon,5,2022-07-07,"Loge life was suite! Ellen, our hostess was amazing!! Highly recommended!!!",None
1117,Michael B,4,2020-07-07,Nice arena and great atmosphere for Montreal Canadiens hockey games but ticket prices + parking + concessions are too expensive for what you get.,None
1118,Tim Bartsch (Wolfman),5,2019-07-08,On November 9 1997 The Survivor Series 97 PPV took place at this Arena in one of the most Infamous moments in the PPV HBK put Bret Hart in Sharpshooter Vince McMahon orders the Referee to ring the bell...the Ref ring the bell but Bret Hart …,None
1119,Lobo Ramos,4,2019-07-08,"In general is a ok place,inside the stadium is pretty good, outside some areas are pretty good for woalking and taking pictures, the bathrooms can be found inside and outside by the lucien lallier train station you can find public bathrooms …",None
1120,Morty Levitt,1,2020-07-07,The food was so expensive that I had to eat to hot dog wrapper just to get my money worth.  $6 for water?.  The sport is now how much can these sports organizations rip off consumers,None
1121,Abdel Zouhad,5,2023-05-08,Always good to be back there,None
1122,joel kowerko,5,2023-02-07,Pretty cool arena.,None
1123,Tim Butcher,4,2018-07-08,"Great place to catch a game if in Montreal. Central location and nice sports bar on the street level called ""The Cage"" I think? It's good too!",None
1124,Catherine Baron,5,2023-04-08,Disney On Ice,None
1125,Muhammad Naqash Butt,5,2019-07-08,Fantastic experience! So much history packed together in one place. It's a great experience to visit Bell Centre for people who follow hockey,None
1126,Mary Andrews,5,2022-07-07,Amazing night watching the Habs spank the Leafs. Great seats from anywhere.,None
1127,Peter Gaspar,5,2019-07-08,Went for Dave Matthews Band concert. Big shout out to the box office dude who reprinted my tickets (I brought an old envelope with tickets to a show this past summer).,None
1128,Sacha H,4,2020-07-07,Easy access by metro or train. Seating a bit tight but general visibility and sound quality good. Food and alcohol ridiculously expensive.,None
1129,Abikim,5,2023-04-08,Great for a family experience,None
1130,Patrick Maguire,5,2022-07-07,"Easy in, easy out. Great concert with Imagine Dragons Mercury Tour.",None
1131,Melissa McDonald,5,2019-07-08,"Great venue, the music, lights and atmosphere were perfect as was the concert with Rachel Platte and The PTX. Everything ran smoothly and on time",None
1132,Chao F,3,2023-03-09,Hard to find car parking this area,None
1133,carbidek,5,2017-07-08,"Great arena.  I went to a Habs vs Leafs game and the atmosphere was electric.  Great people,  they treated we leaf fans very well.",None
1134,Conna Duguay,5,2022-07-07,Loved every game ive went to and want to go back sometime soon!!,None
1135,Fred Gosselin,5,2017-07-08,I went to see the Canadiens and the feeling in this stadium is something else and for the show I was really up and add no problem seeing the show. The food and beer are really expensive for the quality.,None
1136,James Plaskett,5,2022-07-07,"Great ambiance,  but seats are made for short people",None
1137,Khalida Azzouza,4,2022-08-11,"I had a nice evening , Roger Watters it was beautiful concert",None
1138,Jonas Westerlund,5,2019-07-08,Massive arena. Well organized.,None
1139,Joshua Dunning,5,2020-07-07,"The Canadiens lost miserably to the Bruins (8-1), but that's not the fault of the arena. Overall it's a good arena with a great atmosphere.",None
1140,Alain Lefebvre,3,2023-01-08,Music way too loud at Hockey games.,None
1141,Belle V,3,2019-07-08,Giving 3 stars because of how beautiful the Arena is. But truly deserves 1 star for the ignorant lady that made my time there unpleasant. She told my friends and I that we were not allowed in with our wallets. She didnt speak any english so …,None
1142,Kat,4,2019-07-08,"Depending on where you sitting the sound can be amazing. (i suggest the floor for the sound) As for the seats, you will have a great view anywhere",None
1143,Maurice Tremblay,4,2019-07-08,Went to see Chicago.  Other than a delay for entry ( seems we arrived too early) everything went very smooth. People were courteous and service was rapid.,None
1144,Duncan Bembridge,4,2017-07-08,"Went for a maroon 5 concert. The stadium is nice but the prices for anything consumable is insane. Popcorn and water was $16, 1 beer was $12, etc.",None
1145,Flo,5,2020-07-07,Hockey Game Was great. Also in the last row!,None
1146,Nico,5,2022-10-10,"Nothing beats the legendary Bell Center ambiance, people and entertainment",None
1147,Isaiah Clelland,5,2015-07-09,Got to see the World Juniors here. Was a great atmosphere definitely a place that should be on your bucket list. Amazing to sing the olé chant,None
1148,Drenna Duplessie,4,2018-07-08,"I enjoyed the hockey game, but my experience was ruined by a drunk guy, sitting in front of me, that insisted on making fun of me for cheering on my favorite player. …",None
1149,Alex Daniel,4,2020-07-07,If you're adults buy strong alcohol and wine they're priced the same as clubs without pressure to tip. …,None
